chromosome	start	end	state
chr15	5188000	5191000	ESC
chr15	5995000	5996000	NPC
chr15	6004000	6005000	NPC
chr15	6006000	6007000	NPC
chr15	6010000	6011000	NPC
chr15	6013000	6014000	NPC
chr15	6015000	6018000	NPC
chr15	6019000	6021000	NPC
chr15	6025000	6026000	NPC
chr15	6027000	6028000	NPC
chr15	6047000	6048000	NPC
chr15	6049000	6050000	NPC
chr15	6051000	6052000	NPC
chr15	6065000	6067000	NPC
chr15	6069000	6071000	NPC
chr15	6072000	6073000	NPC
chr15	6074000	6076000	NPC
chr15	6093000	6094000	NPC
chr15	6098000	6099000	NPC
chr15	6106000	6108000	NPC
chr15	6109000	6110000	NPC
chr15	6111000	6112000	NPC
chr15	6118000	6119000	NPC
chr15	6136000	6137000	NPC
chr15	6333000	6335000	ESC
chr15	6820000	6822000	ESC
chr15	10980000	10982000	ESC
chr15	11532000	11536000	NPC
chr15	11537000	11539000	NPC
chr15	11540000	11543000	NPC
chr15	11546000	11548000	NPC
chr15	11549000	11551000	NPC
chr15	11553000	11556000	NPC
chr15	11559000	11561000	NPC
chr15	11569000	11570000	NPC
chr15	11582000	11583000	NPC
chr15	11584000	11587000	NPC
chr15	11588000	11589000	NPC
chr15	11591000	11592000	NPC
chr15	11595000	11597000	NPC
chr15	11599000	11602000	NPC
chr15	11603000	11604000	NPC
chr15	11605000	11606000	NPC
chr15	11607000	11610000	NPC
chr15	11611000	11613000	NPC
chr15	11614000	11616000	NPC
chr15	11617000	11619000	NPC
chr15	11630000	11631000	NPC
chr15	11632000	11634000	NPC
chr15	11638000	11640000	NPC
chr15	13116000	13120000	ESC
chr15	13840000	13841000	NPC
chr15	13846000	13847000	NPC
chr15	13852000	13853000	NPC
chr15	13881000	13882000	NPC
chr15	13901000	13902000	NPC
chr15	13905000	13906000	NPC
chr15	13911000	13912000	NPC
chr15	13918000	13919000	NPC
chr15	13924000	13925000	NPC
chr15	13928000	13929000	NPC
chr15	13933000	13934000	NPC
chr15	13939000	13940000	NPC
chr15	13942000	13943000	NPC
chr15	13945000	13947000	NPC
chr15	13951000	13952000	NPC
chr15	13953000	13954000	NPC
chr15	13958000	13960000	NPC
chr15	13999000	14000000	NPC
chr15	14004000	14006000	NPC
chr15	14020000	14021000	NPC
chr15	14023000	14024000	NPC
chr15	14027000	14028000	NPC
chr15	14061000	14062000	NPC
chr15	14098000	14100000	NPC
chr15	14103000	14104000	NPC
chr15	14122000	14123000	NPC
chr15	14179000	14180000	NPC
chr15	14186000	14187000	NPC
chr15	14198000	14200000	NPC
chr15	14206000	14207000	NPC
chr15	14211000	14212000	NPC
chr15	14215000	14216000	NPC
chr15	14241000	14242000	NPC
chr15	14245000	14246000	NPC
chr15	14256000	14257000	NPC
chr15	14278000	14279000	NPC
chr15	14291000	14292000	NPC
chr15	14309000	14310000	NPC
chr15	14311000	14312000	NPC
chr15	14316000	14317000	NPC
chr15	14319000	14320000	NPC
chr15	14373000	14374000	NPC
chr15	14392000	14393000	NPC
chr15	14403000	14404000	NPC
chr15	14413000	14414000	NPC
chr15	14474000	14475000	NPC
chr15	14501000	14502000	NPC
chr15	14503000	14504000	NPC
chr15	14581000	14583000	NPC
chr15	14600000	14601000	NPC
chr15	14602000	14603000	NPC
chr15	14627000	14628000	NPC
chr15	14648000	14649000	NPC
chr15	14691000	14692000	NPC
chr15	14695000	14697000	NPC
chr15	14719000	14720000	NPC
chr15	14752000	14753000	NPC
chr15	14794000	14795000	NPC
chr15	14804000	14805000	NPC
chr15	14965000	14966000	NPC
chr15	14987000	14988000	NPC
chr15	15015000	15016000	NPC
chr15	15048000	15050000	NPC
chr15	15059000	15060000	NPC
chr15	15154000	15155000	NPC
chr15	15173000	15174000	NPC
chr15	15251000	15252000	NPC
chr15	15253000	15254000	NPC
chr15	15277000	15278000	NPC
chr15	15301000	15302000	NPC
chr15	15304000	15305000	NPC
chr15	15317000	15318000	NPC
chr15	15319000	15320000	NPC
chr15	15334000	15335000	NPC
chr15	15356000	15357000	NPC
chr15	15444000	15445000	NPC
chr15	15489000	15490000	NPC
chr15	15506000	15507000	NPC
chr15	15521000	15522000	NPC
chr15	15531000	15532000	NPC
chr15	15538000	15539000	NPC
chr15	15572000	15573000	NPC
chr15	15578000	15579000	NPC
chr15	15606000	15608000	NPC
chr15	15641000	15642000	NPC
chr15	15672000	15673000	NPC
chr15	15678000	15679000	NPC
chr15	15684000	15686000	NPC
chr15	15714000	15715000	NPC
chr15	15820000	15821000	NPC
chr15	15835000	15836000	NPC
chr15	15840000	15842000	NPC
chr15	15893000	15894000	NPC
chr15	15911000	15912000	NPC
chr15	15957000	15958000	NPC
chr15	16078000	16079000	NPC
chr15	16103000	16104000	NPC
chr15	16153000	16154000	NPC
chr15	16256000	16257000	NPC
chr15	16263000	16264000	NPC
chr15	16354000	16355000	NPC
chr15	16466000	16467000	NPC
chr15	16544000	16545000	NPC
chr15	16598000	16599000	NPC
chr15	16603000	16604000	NPC
chr15	16639000	16640000	NPC
chr15	16650000	16651000	NPC
chr15	16652000	16653000	NPC
chr15	16660000	16661000	NPC
chr15	16716000	16717000	NPC
chr15	16726000	16727000	NPC
chr15	16762000	16763000	NPC
chr15	17145000	17146000	NPC
chr15	17269000	17270000	NPC
chr15	17271000	17272000	NPC
chr15	17544000	17545000	NPC
chr15	17644000	17645000	NPC
chr15	17705000	17706000	NPC
chr15	17824000	17825000	NPC
chr15	17997000	17998000	NPC
chr15	18035000	18036000	NPC
chr15	18117000	18118000	NPC
chr15	18132000	18133000	NPC
chr15	18160000	18162000	NPC
chr15	18182000	18183000	NPC
chr15	18243000	18244000	NPC
chr15	18249000	18250000	NPC
chr15	18309000	18310000	NPC
chr15	19846000	19847000	NPC
chr15	19979000	19980000	NPC
chr15	20052000	20054000	NPC
chr15	20073000	20076000	NPC
chr15	20078000	20080000	NPC
chr15	20096000	20097000	NPC
chr15	20152000	20153000	NPC
chr15	20162000	20163000	NPC
chr15	20175000	20176000	NPC
chr15	20183000	20184000	NPC
chr15	20188000	20189000	NPC
chr15	20350000	20351000	NPC
chr15	20352000	20353000	NPC
chr15	20364000	20365000	NPC
chr15	20368000	20370000	NPC
chr15	20394000	20395000	NPC
chr15	20401000	20402000	NPC
chr15	20403000	20405000	NPC
chr15	20525000	20526000	NPC
chr15	20546000	20547000	NPC
chr15	20617000	20618000	NPC
chr15	20650000	20653000	NPC
chr15	20665000	20666000	NPC
chr15	20667000	20668000	NPC
chr15	20713000	20714000	NPC
chr15	26260000	26271000	NPC
chr15	26272000	26274000	NPC
chr15	26275000	26276000	NPC
chr15	26278000	26279000	NPC
chr15	26839000	26840000	ESC
chr15	27412000	27413000	ESC
chr15	27938000	27940000	ESC
chr15	27941000	27948000	ESC
chr15	27949000	27950000	ESC
chr15	27965000	27970000	ESC
chr15	27971000	27973000	ESC
chr15	30115000	30119000	ESC
chr15	30590000	30594000	ESC
chr15	30600000	30601000	ESC
chr15	31241000	31243000	ESC
chr15	31309000	31314000	ESC
chr15	31315000	31316000	ESC
chr15	31318000	31319000	ESC
chr15	33631000	33632000	ESC
chr15	34398000	34399000	ESC
chr15	34622000	34626000	ESC
chr15	35237000	35249000	ESC
chr15	37121000	37122000	ESC
chr15	37174000	37179000	ESC
chr15	37732000	37737000	ESC
chr15	38100000	38103000	ESC
chr15	38104000	38105000	ESC
chr15	38111000	38113000	ESC
chr15	38820000	38822000	ESC
chr15	38906000	38908000	ESC
chr15	40484000	40487000	ESC
chr15	42818000	42820000	NPC
chr15	42823000	42828000	NPC
chr15	42836000	42837000	NPC
chr15	42846000	42847000	NPC
chr15	42848000	42849000	NPC
chr15	42852000	42853000	NPC
chr15	42864000	42865000	NPC
chr15	42867000	42868000	NPC
chr15	44576000	44578000	ESC
chr15	44617000	44620000	ESC
chr15	44944000	44946000	ESC
chr15	49175000	49176000	NPC
chr15	49177000	49178000	NPC
chr15	49180000	49181000	NPC
chr15	49182000	49183000	NPC
chr15	49291000	49292000	NPC
chr15	49296000	49297000	NPC
chr15	49309000	49310000	NPC
chr15	49311000	49313000	NPC
chr15	49315000	49316000	NPC
chr15	49323000	49324000	NPC
chr15	49326000	49327000	NPC
chr15	49337000	49338000	NPC
chr15	49360000	49361000	NPC
chr15	49365000	49368000	NPC
chr15	49373000	49374000	NPC
chr15	49375000	49376000	NPC
chr15	49389000	49390000	NPC
chr15	49392000	49393000	NPC
chr15	49435000	49436000	NPC
chr15	49559000	49560000	NPC
chr15	54781000	54783000	ESC
chr15	55138000	55142000	ESC
chr15	57522000	57527000	ESC
chr15	57530000	57533000	ESC
chr15	57904000	57909000	ESC
chr15	58043000	58045000	ESC
chr15	60651000	60654000	ESC
chr15	60660000	60661000	ESC
chr15	60663000	60665000	ESC
chr15	64749000	64753000	ESC
chr15	65574000	65575000	ESC
chr15	65576000	65579000	ESC
chr15	67005000	67007000	ESC
chr15	68757000	68759000	ESC
chr15	71557000	71559000	ESC
chr15	72373000	72375000	ESC
chr15	75531000	75536000	ESC
chr15	75537000	75538000	ESC
chr15	75713000	75716000	ESC
chr15	75719000	75722000	ESC
chr15	75737000	75739000	ESC
chr15	75823000	75827000	ESC
chr15	75915000	75919000	ESC
chr15	76005000	76010000	ESC
chr15	76122000	76126000	ESC
chr15	76841000	76842000	ESC
chr15	78236000	78239000	ESC
chr15	78366000	78368000	ESC
chr15	78499000	78502000	ESC
chr15	78543000	78547000	ESC
chr15	78669000	78671000	ESC
chr15	78794000	78796000	ESC
chr15	78984000	78996000	ESC
chr15	78997000	78998000	ESC
chr15	79000000	79002000	ESC
chr15	79079000	79083000	ESC
chr15	79086000	79089000	ESC
chr15	79627000	79630000	ESC
chr15	79869000	79872000	ESC
chr15	80038000	80041000	ESC
chr15	80222000	80223000	ESC
chr15	80399000	80400000	ESC
chr15	80496000	80500000	ESC
chr15	81061000	81066000	ESC
chr15	81522000	81524000	ESC
chr15	81892000	81894000	ESC
chr15	81895000	81900000	ESC
chr15	84152000	84154000	ESC
chr15	84844000	84848000	ESC
chr15	84959000	84962000	ESC
chr15	84971000	84973000	ESC
chr15	85312000	85313000	ESC
chr15	85317000	85320000	ESC
chr15	85322000	85324000	ESC
chr15	85326000	85328000	ESC
chr15	85362000	85370000	ESC
chr15	85372000	85376000	ESC
chr15	85402000	85410000	ESC
chr15	85442000	85443000	ESC
chr15	85452000	85457000	ESC
chr15	85488000	85491000	ESC
chr15	85494000	85495000	ESC
chr15	85496000	85500000	ESC
chr15	85648000	85650000	ESC
chr15	87370000	87374000	ESC
chr15	87453000	87455000	ESC
chr15	88781000	88786000	ESC
chr15	88895000	88898000	ESC
chr15	88972000	88977000	ESC
chr15	89204000	89208000	ESC
chr15	89213000	89217000	ESC
chr15	89285000	89287000	ESC
chr15	89325000	89327000	ESC
chr15	89328000	89331000	ESC
chr15	89349000	89353000	ESC
chr15	89374000	89378000	ESC
chr15	89384000	89388000	ESC
chr15	89392000	89393000	ESC
chr15	89394000	89395000	ESC
chr15	89396000	89399000	ESC
chr15	92224000	92227000	ESC
chr15	93165000	93170000	ESC
chr15	93196000	93199000	ESC
chr15	93333000	93354000	ESC
chr15	93355000	93360000	ESC
chr15	93362000	93363000	ESC
chr15	93364000	93365000	ESC
chr15	93366000	93369000	ESC
chr15	93395000	93396000	ESC
chr15	93422000	93425000	ESC
chr15	95355000	95357000	ESC
chr15	95481000	95483000	ESC
chr15	96351000	96353000	ESC
chr15	97594000	97598000	ESC
chr15	97601000	97602000	ESC
chr15	97657000	97659000	ESC
chr15	97660000	97662000	ESC
chr15	97828000	97834000	ESC
chr15	97995000	97999000	ESC
chr15	98123000	98124000	ESC
chr15	98326000	98327000	ESC
chr15	98420000	98426000	ESC
chr15	98428000	98439000	ESC
chr15	98596000	98597000	ESC
chr15	98598000	98609000	ESC
chr15	98622000	98638000	ESC
chr15	98721000	98727000	ESC
chr15	98914000	98927000	ESC
chr15	99407000	99420000	ESC
chr15	99498000	99500000	ESC
chr15	100405000	100409000	ESC
chr15	100410000	100416000	ESC
chr15	100420000	100421000	ESC
chr15	100422000	100423000	ESC
chr15	100426000	100430000	ESC
chr15	100556000	100562000	ESC
chr15	100659000	100661000	ESC
chr15	100811000	100814000	ESC
chr15	100833000	100834000	ESC
chr15	100835000	100839000	ESC
chr15	100840000	100847000	ESC
chr15	100848000	100850000	ESC
chr15	100851000	100855000	ESC
chr15	100866000	100883000	ESC
chr15	100904000	100908000	ESC
chr15	100956000	100958000	ESC
chr15	101240000	101242000	ESC
chr15	101265000	101267000	ESC
chr15	101853000	101856000	ESC
chr15	101970000	101974000	ESC
chr15	102184000	102188000	ESC
chr15	102516000	102517000	ESC
chr15	102518000	102520000	ESC
chr15	102571000	102576000	ESC
chr15	102638000	102656000	NPC
chr15	102657000	102698000	NPC
chr15	102699000	102700000	NPC
chr15	102701000	102712000	NPC
chr15	102713000	102714000	NPC
chr15	102716000	102721000	NPC
chr15	102722000	102732000	NPC
chr15	102914000	102916000	ESC
chr15	102930000	102932000	ESC
chr15	103137000	103139000	ESC
chr15	103330000	103333000	ESC
chr16	4333000	4335000	ESC
chr16	4765000	4769000	ESC
chr16	5800000	5802000	ESC
chr16	6954000	6955000	ESC
chr16	9903000	9911000	ESC
chr16	10224000	10229000	ESC
chr16	10251000	10252000	ESC
chr16	10254000	10257000	ESC
chr16	10258000	10260000	ESC
chr16	10261000	10264000	ESC
chr16	10306000	10309000	ESC
chr16	10415000	10417000	ESC
chr16	10425000	10427000	ESC
chr16	10428000	10429000	ESC
chr16	10667000	10669000	ESC
chr16	10670000	10673000	ESC
chr16	10700000	10701000	ESC
chr16	10702000	10707000	ESC
chr16	10709000	10710000	ESC
chr16	10979000	10982000	ESC
chr16	13355000	13363000	ESC
chr16	17191000	17193000	ESC
chr16	17480000	17482000	ESC
chr16	17489000	17492000	ESC
chr16	17709000	17724000	ESC
chr16	17729000	17731000	ESC
chr16	17744000	17747000	ESC
chr16	17749000	17752000	ESC
chr16	18036000	18049000	ESC
chr16	18108000	18110000	ESC
chr16	18491000	18507000	ESC
chr16	18508000	18511000	ESC
chr16	18515000	18544000	ESC
chr16	18688000	18693000	ESC
chr16	20155000	20156000	ESC
chr16	20505000	20509000	ESC
chr16	20518000	20519000	ESC
chr16	20525000	20526000	ESC
chr16	20532000	20536000	ESC
chr16	20608000	20610000	ESC
chr16	20646000	20653000	ESC
chr16	21153000	21155000	ESC
chr16	21158000	21165000	ESC
chr16	21223000	21226000	ESC
chr16	21310000	21313000	ESC
chr16	21314000	21315000	ESC
chr16	21316000	21318000	ESC
chr16	21605000	21613000	ESC
chr16	22487000	22488000	ESC
chr16	22570000	22573000	ESC
chr16	22708000	22710000	ESC
chr16	22711000	22714000	ESC
chr16	23138000	23142000	ESC
chr16	23895000	23898000	ESC
chr16	23899000	23903000	ESC
chr16	25783000	25785000	ESC
chr16	26020000	26023000	ESC
chr16	26285000	26287000	ESC
chr16	26496000	26498000	ESC
chr16	26875000	26876000	ESC
chr16	26878000	26883000	ESC
chr16	28360000	28363000	ESC
chr16	29128000	29130000	ESC
chr16	30169000	30170000	ESC
chr16	30204000	30205000	ESC
chr16	30227000	30231000	ESC
chr16	30332000	30333000	ESC
chr16	30462000	30463000	ESC
chr16	30464000	30465000	ESC
chr16	30468000	30469000	ESC
chr16	30520000	30522000	ESC
chr16	31799000	31801000	ESC
chr16	31802000	31803000	ESC
chr16	31805000	31814000	ESC
chr16	31815000	31817000	ESC
chr16	31852000	31857000	ESC
chr16	32083000	32085000	ESC
chr16	33602000	33607000	ESC
chr16	33663000	33664000	ESC
chr16	33671000	33672000	ESC
chr16	33675000	33677000	ESC
chr16	34275000	34278000	ESC
chr16	34492000	34494000	ESC
chr16	35035000	35036000	ESC
chr16	35075000	35081000	ESC
chr16	35084000	35086000	ESC
chr16	35459000	35464000	ESC
chr16	35569000	35572000	ESC
chr16	35576000	35583000	ESC
chr16	36479000	36482000	ESC
chr16	37035000	37037000	NPC
chr16	37049000	37051000	NPC
chr16	37052000	37054000	NPC
chr16	37055000	37065000	NPC
chr16	37068000	37074000	NPC
chr16	37076000	37077000	NPC
chr16	37078000	37080000	NPC
chr16	37086000	37087000	NPC
chr16	37089000	37090000	NPC
chr16	37094000	37098000	NPC
chr16	37104000	37107000	NPC
chr16	37108000	37109000	NPC
chr16	37110000	37111000	NPC
chr16	37112000	37114000	NPC
chr16	37115000	37116000	NPC
chr16	37119000	37120000	NPC
chr16	37128000	37129000	NPC
chr16	37130000	37134000	NPC
chr16	37136000	37137000	NPC
chr16	37139000	37140000	NPC
chr16	37141000	37142000	NPC
chr16	37144000	37146000	NPC
chr16	37147000	37148000	NPC
chr16	37151000	37153000	NPC
chr16	37154000	37158000	NPC
chr16	37160000	37162000	NPC
chr16	37168000	37170000	NPC
chr16	37173000	37177000	NPC
chr16	37180000	37182000	NPC
chr16	37186000	37187000	NPC
chr16	37190000	37191000	NPC
chr16	37193000	37194000	NPC
chr16	37199000	37200000	NPC
chr16	37201000	37202000	NPC
chr16	37203000	37205000	NPC
chr16	37206000	37209000	NPC
chr16	37211000	37212000	NPC
chr16	37220000	37221000	NPC
chr16	37223000	37224000	NPC
chr16	37238000	37240000	NPC
chr16	37247000	37248000	NPC
chr16	37250000	37251000	NPC
chr16	37256000	37258000	NPC
chr16	37259000	37260000	NPC
chr16	37264000	37268000	NPC
chr16	37273000	37276000	NPC
chr16	37282000	37307000	NPC
chr16	37308000	37311000	NPC
chr16	37312000	37315000	NPC
chr16	37316000	37317000	NPC
chr16	37318000	37322000	NPC
chr16	37323000	37327000	NPC
chr16	37834000	37837000	ESC
chr16	37924000	37927000	ESC
chr16	37928000	37929000	ESC
chr16	38169000	38175000	ESC
chr16	38223000	38224000	ESC
chr16	38225000	38228000	ESC
chr16	38229000	38230000	ESC
chr16	38234000	38235000	ESC
chr16	38237000	38240000	ESC
chr16	38291000	38296000	ESC
chr16	38402000	38404000	ESC
chr16	38528000	38529000	ESC
chr16	38542000	38544000	ESC
chr16	38547000	38549000	ESC
chr16	38593000	38596000	ESC
chr16	38599000	38600000	ESC
chr16	38624000	38625000	ESC
chr16	38626000	38633000	ESC
chr16	38825000	38827000	ESC
chr16	39903000	39905000	ESC
chr16	43504000	43505000	ESC
chr16	43522000	43523000	ESC
chr16	43524000	43525000	ESC
chr16	43528000	43530000	ESC
chr16	44250000	44254000	ESC
chr16	44371000	44373000	ESC
chr16	44387000	44388000	ESC
chr16	44394000	44395000	ESC
chr16	44400000	44402000	ESC
chr16	44472000	44474000	ESC
chr16	44475000	44480000	ESC
chr16	44485000	44486000	ESC
chr16	45762000	45764000	ESC
chr16	52370000	52373000	ESC
chr16	57223000	57225000	ESC
chr16	57311000	57314000	ESC
chr16	57318000	57319000	ESC
chr16	63805000	63808000	ESC
chr16	65035000	65036000	ESC
chr16	65045000	65048000	ESC
chr16	67535000	67539000	ESC
chr16	71910000	71913000	ESC
chr16	74293000	74296000	ESC
chr16	78118000	78124000	ESC
chr16	78125000	78126000	ESC
chr16	78128000	78129000	ESC
chr16	78136000	78137000	ESC
chr16	78138000	78139000	ESC
chr16	78140000	78142000	ESC
chr16	78143000	78152000	ESC
chr16	78813000	78815000	ESC
chr16	84585000	84587000	ESC
chr16	85054000	85058000	ESC
chr16	85690000	85693000	ESC
chr16	85788000	85792000	ESC
chr16	87627000	87629000	ESC
chr16	87640000	87641000	ESC
chr16	87642000	87643000	ESC
chr16	88178000	88179000	ESC
chr16	89785000	89788000	ESC
chr16	90031000	90032000	ESC
chr16	90274000	90280000	ESC
chr16	90328000	90330000	ESC
chr16	90338000	90339000	ESC
chr16	90344000	90345000	ESC
chr16	90407000	90409000	ESC
chr16	90719000	90724000	ESC
chr16	90726000	90728000	ESC
chr16	90729000	90730000	ESC
chr16	90731000	90734000	ESC
chr16	91107000	91123000	ESC
chr16	91158000	91162000	ESC
chr16	91295000	91296000	ESC
chr16	91404000	91405000	ESC
chr16	91435000	91437000	ESC
chr16	91796000	91799000	ESC
chr16	91801000	91802000	ESC
chr16	91872000	91874000	ESC
chr16	92046000	92048000	ESC
chr16	92386000	92390000	ESC
chr16	92491000	92492000	ESC
chr16	92494000	92496000	ESC
chr16	92584000	92590000	ESC
chr16	92904000	92905000	ESC
chr16	93974000	93979000	ESC
chr16	94235000	94237000	ESC
chr16	94411000	94413000	ESC
chr16	94434000	94439000	ESC
chr16	95690000	95695000	ESC
chr16	95791000	95795000	ESC
chr16	96385000	96386000	ESC
chr16	97461000	97464000	ESC
chr16	97764000	97767000	ESC
chr16	98075000	98077000	ESC
chr16	98091000	98092000	ESC
chr17	3272000	3276000	ESC
chr17	3279000	3281000	ESC
chr17	3282000	3286000	ESC
chr17	3371000	3373000	ESC
chr17	5449000	5453000	ESC
chr17	5454000	5455000	ESC
chr17	5894000	5900000	ESC
chr17	6062000	6065000	ESC
chr17	6711000	6714000	ESC
chr17	7610000	7611000	ESC
chr17	7664000	7669000	ESC
chr17	8177000	8182000	ESC
chr17	8227000	8229000	ESC
chr17	8252000	8255000	ESC
chr17	8265000	8280000	ESC
chr17	8361000	8366000	ESC
chr17	8636000	8644000	ESC
chr17	11455000	11457000	ESC
chr17	11826000	11827000	ESC
chr17	12612000	12614000	ESC
chr17	12693000	12696000	ESC
chr17	12697000	12698000	ESC
chr17	13994000	13998000	ESC
chr17	14426000	14430000	ESC
chr17	14431000	14434000	ESC
chr17	15074000	15090000	ESC
chr17	15240000	15242000	ESC
chr17	15530000	15531000	ESC
chr17	15532000	15537000	ESC
chr17	17550000	17556000	ESC
chr17	17614000	17615000	ESC
chr17	23465000	23473000	ESC
chr17	23588000	23589000	ESC
chr17	23595000	23596000	ESC
chr17	23933000	23937000	ESC
chr17	24215000	24219000	ESC
chr17	24223000	24224000	ESC
chr17	24228000	24235000	ESC
chr17	24384000	24387000	ESC
chr17	24542000	24543000	NPC
chr17	24544000	24547000	NPC
chr17	24548000	24550000	NPC
chr17	24551000	24553000	NPC
chr17	24554000	24564000	NPC
chr17	24972000	24977000	ESC
chr17	24979000	24985000	ESC
chr17	25109000	25115000	ESC
chr17	25117000	25118000	ESC
chr17	25124000	25125000	ESC
chr17	25160000	25164000	ESC
chr17	25223000	25225000	ESC
chr17	25284000	25291000	ESC
chr17	25292000	25305000	ESC
chr17	25531000	25533000	ESC
chr17	25534000	25543000	ESC
chr17	25545000	25548000	ESC
chr17	25676000	25678000	ESC
chr17	26140000	26146000	ESC
chr17	26153000	26155000	ESC
chr17	26156000	26162000	ESC
chr17	26163000	26170000	ESC
chr17	26567000	26573000	ESC
